timestamp,protocol,length,src_ip,dst_ip,src_port,dst_port,tcp_flags
1757465713.517247,TLS,676,23.205.105.42,172.16.81.49,0,0,24
1757465713.517249,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.51725,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517252,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517254,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517255,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517257,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517259,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517261,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517262,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517264,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517265,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517267,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.517269,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517271,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517273,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517274,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517276,TLS,1470,23.205.105.42,172.16.81.49,0,0,24
1757465713.517278,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.51728,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517282,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517283,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517285,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517286,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517288,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.51729,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517292,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517294,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517295,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517297,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.517299,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.517734,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.521949,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521951,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521953,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521954,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521956,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521957,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521959,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52196,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521962,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521963,TLS,1286,23.205.105.42,172.16.81.49,0,0,24
1757465713.521964,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.521966,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521968,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521969,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521971,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521973,TLS,860,23.205.105.42,172.16.81.49,0,0,24
1757465713.521974,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.521975,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521977,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521978,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52198,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521981,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521983,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521985,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521986,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521988,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521989,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521991,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.521992,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521994,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521996,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521997,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.521999,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522001,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522002,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522004,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522005,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522007,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522008,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.52201,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522011,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522013,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522014,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522016,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522017,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.522019,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52202,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522022,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522024,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522025,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522027,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522029,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52203,TLS,1394,23.205.105.42,172.16.81.49,0,0,24
1757465713.522032,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.522033,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522035,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522036,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522038,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522039,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522041,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522042,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522044,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522045,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522529,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.522936,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522938,TLS,676,23.205.105.42,172.16.81.49,0,0,24
1757465713.522939,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.522941,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522942,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522944,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522946,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522948,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522949,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522951,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522952,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522954,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522956,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522957,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.522959,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522961,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522962,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522964,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522966,TLS,1470,23.205.105.42,172.16.81.49,0,0,24
1757465713.522968,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.522969,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522971,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522973,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522974,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522976,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522978,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522979,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522981,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522983,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522984,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522986,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.522988,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52299,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522992,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522993,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522995,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522997,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.522998,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.523095,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.523097,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.523099,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.523239,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.524539,TLS,1286,23.205.105.42,172.16.81.49,0,0,24
1757465713.524541,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.524542,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524545,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524546,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524548,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524549,TLS,860,23.205.105.42,172.16.81.49,0,0,24
1757465713.524551,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.524552,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524554,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524555,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524558,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524559,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524561,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524563,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524564,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524566,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524568,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524569,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.524571,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524573,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524574,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524576,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524578,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52458,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524582,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524583,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524586,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524588,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52459,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.524592,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524593,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524595,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.524866,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.526822,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526825,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526826,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.526827,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526829,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52683,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526832,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526833,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526835,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526837,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526838,TLS,1394,23.205.105.42,172.16.81.49,0,0,24
1757465713.52684,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.526841,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526843,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526845,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526846,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526848,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52685,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526852,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526854,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526855,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526857,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526858,TLS,676,23.205.105.42,172.16.81.49,0,0,24
1757465713.526859,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.526861,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526863,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526864,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526866,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526867,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52687,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526872,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.526873,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.527316,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.52814,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.528142,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.528143,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.528145,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.528147,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.528148,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52815,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.528152,TLS,1470,23.205.105.42,172.16.81.49,0,0,24
1757465713.528153,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.528155,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.528157,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.528158,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52816,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.528161,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.52831,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.530093,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530094,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530096,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530097,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530099,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.5301,TLS,676,23.205.105.42,172.16.81.49,0,0,24
1757465713.530101,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.530103,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530105,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530106,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530108,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530109,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530111,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530112,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530114,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530116,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530117,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530119,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.53012,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530122,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530123,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530125,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530127,TLS,1470,23.205.105.42,172.16.81.49,0,0,24
1757465713.530128,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.53013,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530265,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.530714,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530716,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530718,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530719,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.53072,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530722,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.530772,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.532111,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532112,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532114,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532115,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.532116,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532118,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.53212,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532121,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532123,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532124,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532126,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532128,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532129,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532131,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532133,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.532134,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532136,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532137,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532139,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.53214,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532142,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.532143,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532145,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532147,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532148,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.53215,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532151,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532153,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532154,TLS,1394,23.205.105.42,172.16.81.49,0,0,24
1757465713.532156,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.532157,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532159,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532225,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532227,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532228,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532245,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532246,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532248,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.532313,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.534143,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534145,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534146,TLS,676,23.205.105.42,172.16.81.49,0,0,24
1757465713.534147,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.534149,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.53415,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534152,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534153,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534155,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534156,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534158,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.53416,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534161,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534163,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534164,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.534166,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534168,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534169,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534171,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534173,TLS,1470,23.205.105.42,172.16.81.49,0,0,24
1757465713.534174,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.534176,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534177,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534178,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.53418,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534182,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534184,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534185,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534187,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534189,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534356,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.534739,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534741,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.534742,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.534799,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.540957,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540959,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540961,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540962,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540964,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540966,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540968,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540969,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540971,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540973,TLS,1286,23.205.105.42,172.16.81.49,0,0,24
1757465713.540974,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.540976,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540978,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.54098,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540981,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540983,TLS,860,23.205.105.42,172.16.81.49,0,0,24
1757465713.540985,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.540986,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540988,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.54099,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540992,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540994,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540996,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.540997,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.542429,TCP,66,172.16.81.49,23.205.105.42,49341,443,16
1757465713.54768,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547682,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547685,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547687,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.547688,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.54769,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547691,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547692,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547694,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547695,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547697,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547699,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547701,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547702,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547704,TLS,1502,23.205.105.42,172.16.81.49,0,0,16
1757465713.547706,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
1757465713.547708,TCP,1502,23.205.105.42,172.16.81.49,443,49341,16
